Epoch:001  Avg_loss:0.127103  Acc_train:0.653333  Acc_test:0.650000
Epoch:002  Avg_loss:0.046682  Acc_train:0.725556  Acc_test:0.760000
Epoch:003  Avg_loss:0.009015  Acc_train:0.904444  Acc_test:0.900000
Epoch:004  Avg_loss:0.025688  Acc_train:0.966667  Acc_test:1.000000
Epoch:005  Avg_loss:9.834750  Acc_train:0.966667  Acc_test:0.990000
Epoch:006  Avg_loss:5.234632  Acc_train:0.976667  Acc_test:0.980000
Epoch:007  Avg_loss:6.411885  Acc_train:0.984444  Acc_test:1.000000
Epoch:008  Avg_loss:0.000151  Acc_train:0.976667  Acc_test:0.980000
Epoch:009  Avg_loss:6.526548  Acc_train:0.983333  Acc_test:0.990000
Epoch:010  Avg_loss:9.730118  Acc_train:0.972222  Acc_test:0.960000
Epoch:011  Avg_loss:0.002093  Acc_train:0.984444  Acc_test:0.970000
Epoch:012  Avg_loss:6.705505  Acc_train:0.974444  Acc_test:0.990000
Epoch:013  Avg_loss:0.002645  Acc_train:0.993333  Acc_test:1.000000
Epoch:014  Avg_loss:2.831218  Acc_train:0.994444  Acc_test:1.000000
Epoch:015  Avg_loss:1.147384  Acc_train:0.994444  Acc_test:1.000000
Epoch:016  Avg_loss:2.039495  Acc_train:0.987778  Acc_test:0.980000
Epoch:017  Avg_loss:8.210329  Acc_train:0.996667  Acc_test:1.000000
Epoch:018  Avg_loss:1.043081  Acc_train:0.995556  Acc_test:1.000000
Epoch:019  Avg_loss:7.342625  Acc_train:0.996667  Acc_test:1.000000
Epoch:020  Avg_loss:7.450580  Acc_train:0.996667  Acc_test:1.000000
Epoch:021  Avg_loss:1.490117  Acc_train:0.995556  Acc_test:1.000000
Epoch:022  Avg_loss:1.306360  Acc_train:0.996667  Acc_test:1.000000
Epoch:023  Avg_loss:2.945485  Acc_train:0.992222  Acc_test:1.000000
Epoch:024  Avg_loss:1.01e-16  Acc_train:0.993333  Acc_test:1.000000
Epoch:025  Avg_loss:3.278251  Acc_train:0.995556  Acc_test:1.000000
Epoch:026  Avg_loss:3.455764  Acc_train:0.996667  Acc_test:1.000000
Epoch:027  Avg_loss:1.929784  Acc_train:0.992222  Acc_test:1.000000
Epoch:028  Avg_loss:0.004696  Acc_train:0.996667  Acc_test:1.000000
Epoch:029  Avg_loss:1.105178  Acc_train:0.996667  Acc_test:1.000000
Epoch:030  Avg_loss:7.852712  Acc_train:0.996667  Acc_test:1.000000
Epoch:031  Avg_loss:0.003745  Acc_train:0.996667  Acc_test:1.000000
Epoch:032  Avg_loss:1.260575  Acc_train:0.996667  Acc_test:1.000000
Epoch:033  Avg_loss:1.892438  Acc_train:0.996667  Acc_test:1.000000
Epoch:034  Avg_loss:3.040969  Acc_train:0.995556  Acc_test:1.000000
Epoch:035  Avg_loss:1.236790  Acc_train:0.994444  Acc_test:1.000000
Epoch:036  Avg_loss:1.609315  Acc_train:0.996667  Acc_test:1.000000
Epoch:037  Avg_loss:4.470348  Acc_train:0.996667  Acc_test:1.000000
Epoch:038  Avg_loss:6.154155  Acc_train:0.995556  Acc_test:1.000000
Epoch:039  Avg_loss:1.430457  Acc_train:0.996667  Acc_test:1.000000
Epoch:040  Avg_loss:1.095360  Acc_train:0.996667  Acc_test:1.000000
Epoch:041  Avg_loss:9.029783  Acc_train:0.996667  Acc_test:1.000000
Epoch:042  Avg_loss:8.202165  Acc_train:0.996667  Acc_test:1.000000
Epoch:043  Avg_loss:1.619652  Acc_train:0.996667  Acc_test:1.000000
Epoch:044  Avg_loss:1.831057  Acc_train:0.996667  Acc_test:1.000000
Epoch:045  Avg_loss:4.656620  Acc_train:0.996667  Acc_test:1.000000
Epoch:046  Avg_loss:1.385801  Acc_train:0.996667  Acc_test:1.000000
Epoch:047  Avg_loss:3.783014  Acc_train:0.996667  Acc_test:1.000000
Epoch:048  Avg_loss:0.000116  Acc_train:0.996667  Acc_test:1.000000
Epoch:049  Avg_loss:7.450580  Acc_train:0.996667  Acc_test:1.000000
Epoch:050  Avg_loss:2.076582  Acc_train:0.996667  Acc_test:1.000000

